run_idx,record_idx,timestamp,model,target,prompt,text,aspect,esg,tone,sentiment,sentiment_score,labels,reasoning,target_doc,text_len_words
158,0,2026-06-03T19:39:54Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_few_shot_indonesian.md,"PT Sentul City Tbk, under the theme “Elevating Lives, Building Sustainable Growth,” reflects its commitment to developing a township that delivers tangible benefits to its residents while preserving environmental sustainability.",strategi dan komitmen pembangunan kota berkelanjutan,e,commitment,neutral,0.0,['strategy'],Statement of strategic theme indicating commitment to sustainable growth.,Sustainability_Report_PT_Sentul_City_Tbk_2025,30
158,1,2026-06-03T19:39:54Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_few_shot_indonesian.md,Pengembangan kawasan yang dilaksanakan oleh Perseroan sesuai dengan Tujuan Pembangunan Berkelanjutan/TPB (Sustainable Development Goals/SDGs) antara lain adalah senantiasa menyediakan ruang terbuka hijau sesuai dengan ketentuan serta menanami ruang terbuka hijau yang ada dengan berbagai jenis pohon yang dipilih secara selektif.,pemberian ruang terbuka hijau dan penanaman pohon,e,action,neutral,0.0,"['climate-d-s', 'environmental-claims']",Concrete environmental initiative to provide and plant green open spaces.,Sustainability_Report_PT_Sentul_City_Tbk_2025,40
158,2,2026-06-03T19:39:54Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_few_shot_indonesian.md,"Langkah tersebut diharapkan dapat memberikan kontribusi positif terkait penanganan perubahan iklim dan sekaligus dapat mempertahankan kondisi lingkungan hidup secara berkesinambungan serta mempertahankan lingkungan yang asri, hijau, dan udara segar baik dalam jangka pendek maupun jangka panjang.",kontribusi positif penanganan perubahan iklim,e,outcome,positive,1.0,"['climate-d-s', 'environmental-claims']",Positive environmental impact statement indicating mitigation of climate change.,Sustainability_Report_PT_Sentul_City_Tbk_2025,36
158,3,2026-06-03T19:39:54Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_few_shot_indonesian.md,"Untuk memperkecil risiko sosial, Perseroan berupaya menjalin hubungan dan kerja sama yang baik dengan tokoh masyarakat sekitar, termasuk memberikan kesempatan kerja kepada tenaga kerja lokal, melaksanakan pemberdayaan dan kemitraan bagi warga, termasuk Usaha Mikro, Kecil, dan Menengah sekitar Perseroan beroperasi.",mitigasi risiko sosial melalui kerja sama dengan masyarakat,s,action,negative,-1.0,['risk'],Initiative to reduce social risk by engaging local communities and creating employment.,Sustainability_Report_PT_Sentul_City_Tbk_2025,40
158,4,2026-06-03T19:39:54Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_few_shot_indonesian.md,Semakin besarnya kontribusi Perseroan dan Entitas Anak pada pemberdayaan masyarakat sekitar.,peningkatan kontribusi pada pemberdayaan masyarakat,s,action,neutral,0.0,['none'],Statement of growing contribution to community empowerment without quantitative measure.,Sustainability_Report_PT_Sentul_City_Tbk_2025,11
158,5,2026-06-03T19:39:54Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_few_shot_indonesian.md,Diharapkan dalam jangka waktu 5 (lima) sampai dengan 10 (sepuluh) tahun ke depan karyawan Perseroan sudah memiliki pemahaman dan mampu menerapkan praktik keberlanjutan.,pemahaman dan penerapan praktik keberlanjutan bagi karyawan dalam 5-10 tahun,g,commitment,neutral,0.0,['none'],Long-term commitment to employee sustainability education.,Sustainability_Report_PT_Sentul_City_Tbk_2025,23
159,0,2026-06-03T19:40:50Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_zero_shot_indonesian.md,"PT Sentul City Tbk melalui tema “Elevating Lives, Building Sustainable Growth” merefleksikan tujuannya untuk membangun kawasan yang memberikan manfaat nyata bagi penghuni sekaligus menjaga keberlanjutan lingkungan melalui kota mandiri yang memiliki integrasi penuh antara alam, fasilitas premium, dan kemudahan akses.",environmental,e,none,neutral,0.0,['environmental-claims'],"The segment describes the company's sustainability theme and its aim to maintain environmental sustainability, indicating an environmental aspect.",Sustainability_Report_PT_Sentul_City_Tbk_2025,40
159,1,2026-06-03T19:40:50Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_zero_shot_indonesian.md,"Sebagai perusahaan properti, Perusahaan mengedepankan pembangunan ruang hidup yang memajukan kualitas hidup masyarakat melalui kota hijau yang berkelanjutan dan inovatif berkonsep Eco-City dalam area seluas 3.100 hektar.",environmental,e,action,neutral,0.0,['climate-d-s'],"The segment explicitly mentions the development of a sustainable green city (Eco-City) covering 3,100 hectares, representing an environmental initiative.",Sustainability_Report_PT_Sentul_City_Tbk_2025,27
159,2,2026-06-03T19:40:50Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_zero_shot_indonesian.md,"Misi Perusahaan pun semakin dioptimalkan dengan adanya rencana pengembangan Biotown, area terpadu yang ditujukan sebagai kota kesehatan pertama di Indonesia.",social,s,commitment,neutral,0.0,['strategy'],"The segment mentions a planned development (Biotown) as part of the company's mission, indicating a social objective.",Sustainability_Report_PT_Sentul_City_Tbk_2025,20
159,3,2026-06-03T19:40:50Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_zero_shot_indonesian.md,Pengembangan keberlanjutan akan dapat dilaksanakan bilamana berbagai risiko dapat dikelola dengan baik.,risk,g,none,neutral,0.0,['risk'],"The sentence states that sustainable development depends on effective risk management, highlighting governance relevance.",Sustainability_Report_PT_Sentul_City_Tbk_2025,12
159,4,2026-06-03T19:40:50Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_zero_shot_indonesian.md,"Untuk mengelola risiko sosial, Perseroan berupaya menjalin hubungan dan kerja sama yang baik dengan tokoh masyarakat sekitar, termasuk memberikan kesempatan kerja kepada tenaga kerja lokal, melaksanakan pemberdayaan dan kemitraan bagi warga, termasuk Usaha Mikro, Kecil, dan Menengah sekitar Perseroan beroperasi.",social,s,action,positive,1.0,['risk'],The segment outlines proactive community engagement and social risk mitigation through employment and empowerment of local stakeholders.,Sustainability_Report_PT_Sentul_City_Tbk_2025,40
159,5,2026-06-03T19:40:50Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_zero_shot_indonesian.md,Mengingat pentingnya pengelolaan risiko sosial hal-hal sebagaimana di bawah ini diharapkan akan memberikan kontribusi positif dan dapat meminimalisir risiko sosial antara lain: - Terus bertambahnya tenaga kerja lokal yang bekerja pada Perseroan termasuk Entitas Anak.,social,s,none,positive,1.0,['risk'],"The passage expresses an expectation that increasing local workforce will positively contribute and reduce social risk, reflecting a social objective.",Sustainability_Report_PT_Sentul_City_Tbk_2025,35
159,6,2026-06-03T19:40:50Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_zero_shot_indonesian.md,"Berbagai kebijakan yang di keluarkan pemerintah terkait industri properti, meningkatkan optimisme Perseroan terkait dengan peluang dan prospek usaha properti.",governance,g,none,positive,1.0,"['governance', 'opportunity']","The segment notes that government policies in the property sector boost the company's optimism about business opportunities, indicating a governance-related external factor.",Sustainability_Report_PT_Sentul_City_Tbk_2025,19
160,0,2026-06-03T19:41:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_chain_of_thought_indonesian.md,"PT Sentul City Tbk, under the theme “Elevating Lives, Building Sustainable Growth,” reflects its commitment to developing a township that delivers tangible benefits to its residents while preserving environmental sustainability. This commitment is realized through the development of a self‑sustained city that seamlessly integrates nature, premium facilities, and convenient access. As a property developer, the Company focuses on developing living spaces that enhance quality of life through a sustainable, innovative green city concept, or Eco‑City, across a 3,100‑hectare area. The Company’s missions are further optimized with the development of Biotown, an integrated area envisioned as Indonesia’s first health‑focused city.",missing,e,action,neutral,0.5,['climate-d-s'],"The passage describes concrete actions (Eco‑City, Biotown, green integration) that are specific to climate‑related sustainability, fitting the 'climate-d-s' label. It does not provide measurable outcomes, so sentiment is neutral and the ESG category is Environmental (E).",Sustainability_Report_PT_Sentul_City_Tbk_2025,99
160,1,2026-06-03T19:41:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_chain_of_thought_indonesian.md,"Aligned with the Sustainable Development Goals (SDGs), the Company's development approach includes providing green open spaces that follow regulatory requirements and planting them with a carefully selected variety of vegetations. The Company expects these measures to contribute positively to climate change mitigation, while also sustainably preserving environmental quality, maintaining a lush, green setting with clean, fresh air, both in the short and long term.",missing,e,action,neutral,0.5,['climate-d-s'],"Explicitly mentions climate change mitigation and concrete environmental actions (green spaces, vegetation planting), matching 'climate-d-s'. No outcome is reported, leading to a neutral sentiment and Environmental ESG classification.",Sustainability_Report_PT_Sentul_City_Tbk_2025,64
160,2,2026-06-03T19:41:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_chain_of_thought_indonesian.md,"To mitigate social risks, the Company strives to maintain good relationships and partnerships with local community leaders, including providing employment opportunities for local workforce and implementing empowerment and partnership programs for residents and local Micro, Small, and Medium Enterprises (MSMEs). Recognizing the importance of social risk management, the following initiatives are expected to provide positive contributions and minimize social risks: - Increasing the local workforce employed by the Company and its subsidiaries. - Increasing the contribution of the Company and its subsidiaries toward local community empowerment. - Increasing the economic benefits for the local community and MSMEs through collaborations and partnerships established by the Company and its subsidiaries.",missing,s,action,neutral,0.5,['risk'],"Focuses on managing social risks and outlines specific initiatives, fitting the 'risk' label. The ESG dimension is Social (S). No positive or negative evaluation is made, hence neutral sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,108
160,3,2026-06-03T19:41:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_chain_of_thought_indonesian.md,"The persistently high demand for housing in the Greater Jakarta region (Jakarta, Bogor, Tangerang, and Bekasi or Jabotabek) remains a critical issue requiring attention from various stakeholders. For the property industry, this reality represents excellent and promising business opportunities and prospects that require serious attention and robust management.",missing,none,action,positive,0.8,['opportunity'],"Highlights strong market demand and frames it as a promising opportunity, aligning with the 'opportunity' label. The tone is proactive, and the sentiment is positive, reflected by a high sentiment score.",Sustainability_Report_PT_Sentul_City_Tbk_2025,48
160,4,2026-06-03T19:41:21Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_19,tone_chain_of_thought_indonesian.md,"Various government policies related to the property industry have increased the Company's optimism in its property business prospects. The demand for housing is expected to rise alongside the growth of the middle and upper‑middle class in Indonesia, particularly in the Jabodetabek region, which serves as a highly potential market for property products. In light of these factors, the Company is optimistic that its business prospects in the coming year will improve.",missing,none,action,neutral,0.5,['none'],"Discusses forward‑looking optimism about policy impacts and market growth without making evaluative claims, fitting 'none' label. Sentiment is neutral, hence a moderate score.",Sustainability_Report_PT_Sentul_City_Tbk_2025,71
162,0,2026-06-03T19:48:00Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_8,tone_zero_shot_indonesian.md,mengedepankan inovasi berkelanjutan dengan mengintegrasikan solusi finansial holistik dengan praktik ramah lingkungan.,praktik ramah lingkungan,e,action,positive,1.0,['environmental-claims'],Menunjukkan praktik ramah lingkungan yang termasuk aspek lingkungan (E); tone action karena descripsi aktivitas berkelanjutan; sentiment positif.,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,12
162,1,2026-06-03T19:48:00Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_8,tone_zero_shot_indonesian.md,program penurunan emisi karbon,penurunan emisi karbon,e,commitment,positive,1.0,['climate-d-s'],"Mencerminkan program konkret untuk mengurangi emisi karbon, label climate-d-s; tone commitment karena merupakan rencana yang diusung; sentiment positif.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,4
162,2,2026-06-03T19:48:00Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_8,tone_zero_shot_indonesian.md,dukungan pada kesejahteraan masyarakat,dukungan pada kesejahteraan masyarakat,s,action,positive,1.0,[],"Menyatakan dukungan pada kesejahteraan masyarakat, which is a social (S) aspect; tidak ada label ESG yang spesifik; tone action; sentiment positif.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,4
163,0,2026-06-03T19:48:46Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_8,tone_chain_of_thought_indonesian.md,"Sebagai bagian dari strategi menciptakan masa depan yang berkelanjutan, Danamon dalam menjalankan bisnisnya berfokus pada kepuasan nasabah dan memberikan kemudahan akses, serta mengedepankan inovasi berkelanjutan dengan mengintegrasikan solusi finansial holistik dengan praktik ramah lingkungan.",sustainability commitment,e,commitment,neutral,0.5,"['climate-d-s', 'environmental-claims', 'climate-commitment']","Mentions sustainable strategy and eco-friendly practices, indicating a specific climate-related commitment.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,34
163,1,2026-06-03T19:48:46Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_8,tone_chain_of_thought_indonesian.md,"Selanjutnya, kami juga berkomitmen untuk meningkatkan analisis data dan peningkatan proses bisnis secara berkelanjutan.",data-driven sustainability,e,commitment,neutral,0.5,"['metrics', 'climate-commitment']",Commits to data analysis and process improvement as part of sustainability initiatives.,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,14
163,2,2026-06-03T19:48:46Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_8,tone_chain_of_thought_indonesian.md,"Melalui transformasi bersama dengan induk Perusahaan dan mitra strategisnya, Danamon berkomitmen untuk menjadi grup keuangan terkemuka di Indonesia yang hadir memberikan solusi finansial menyeluruh kepada nasabah dari semua segmen yaitu Retail, Usaha Kecil dan Menengah, serta Korporasi, sehingga memungkinkan semua orang Tumbuh Bersama Danamon Group.",holistic financial solutions,none,commitment,neutral,0.5,"['strategy', 'climate-d']","States commitment to become a leading bank and provide comprehensive solutions, aligning with strategic growth.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,45
163,3,2026-06-03T19:48:46Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_8,tone_chain_of_thought_indonesian.md,"Sinergi merupakan bentuk ideal dari sebuah kolaborasi, di mana setiap pihak yang terlibat mendapatkan manfaat dari kolaborasi tersebut. Ungkapan Bersama Bersinergi dipilih sebagai tema Laporan Tahunan Danamon di tahun 2022, karena Danamon ingin mewujudkan ekosistem di mana setiap pemangku kepentingan dapat tumbuh, baik Danamon, maupun nasabah dan mitra kolaborasi.",stakeholder collaboration,s,none,neutral,0.5,"['opportunity', 'strategy']","Highlights collaborative ecosystem, presenting an opportunity for stakeholder growth.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,49
