review_id,label,tone_pred,sentiment_pred,ontology_path,mapping_method,mapping_confidence,proposed_ontology_path,proposed_t2_label,suggested_rule_tone,suggested_hybrid_tone,suggested_sentiment,review_status,review_notes,text_for_topic
a28_43e34b948a1e,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,Neutral,Economic → Operational → Supply Chain; General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Outcome,Outcome,Neutral,needs_review,,"One project reduced CO2e emissions from AI/ML model training by 37% compared to the original cloud region and time schedule, using carbon-aware pipelines to run on a cleaner grid and optimal time of day."
a28_da7bcf650bb3,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Positive,needs_review,,"In FY2024, we furthered our environmental ambitions with the approval of our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, by the SBTI. Additionally, we completed our Double Materiality Assessment, the first step in complying with the EU Corporate Sustainability Reporting Directive (CSRD)."
a28_49ca9e979c5c,Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_3,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,Intiland mengembangkan program GLADIS (Global Learning and Development Information System) untuk membangun kepercayaan dan mengembangkan pengetahuan serta kompetensi karyawan.
a28_6b9c618750ff,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_72339fb9c9dd,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_4bfcdab83591,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_f274a8cd6b5a,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_c02d64e6cb4e,Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_3,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,Intiland mengembangkan program GLADIS (Global Learning and Development Information System) untuk membangun kepercayaan dan mengembangkan pengetahuan serta kompetensi karyawan.
a28_e2ec8c66cafa,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,Total GHG emissions reported
a28_0b701b397907,Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_3,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,Intiland mengembangkan program GLADIS (Global Learning and Development Information System) untuk membangun kepercayaan dan mengembangkan pengetahuan serta kompetensi karyawan.
a28_95b4c20940b7,Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_7,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,"Intiland memiliki 1.288 karyawan yang tersebar di berbagai kota, dengan program orientasi dan pelatihan untuk membangun kepercayaan."
a28_2ddec1dca591,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_86e072d6f927,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_4f3d906ffb90,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_8,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Positive,needs_review,,"As the IT industry meets the rising demand for AI, it is crucial that the next generation of software platforms and services are engineered using sustainable technology. Working with the wider software development community, we can create the emissions models, measurement frameworks and intelligent pipelines needed for build and operate green software."
a28_18a055911383,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_9,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,"In April 2024, our Software Carbon Intensity Accelerator was shortlisted in the Monitoring, Reporting and Verification category of the Innovation Zero awards, the UK's largest net-zero congress for companies that develop, produce, deploy, and fund low-carbon solutions."
a28_d257c9d9e48d,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_9,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,"In April 2024, our Software Carbon Intensity Accelerator was shortlisted in the Monitoring, Reporting and Verification category of the Innovation Zero awards, the UK's largest net-zero congress for companies that develop, produce, deploy, and fund low-carbon solutions."
a28_32a508ba8ea6,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_9,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,"In April 2024, our Software Carbon Intensity Accelerator was shortlisted in the Monitoring, Reporting and Verification category of the Innovation Zero awards, the UK's largest net-zero congress for companies that develop, produce, deploy, and fund low-carbon solutions."
a28_255e0ca53317,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_10,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Commitment,Commitment,Negative,needs_review,,"To ensure the responsible adoption of AI, we've strengthened our ethical governance frameworks, focusing in particular on transparency, accountability, and fairness. By aligning our AI Use Policy with stringent legal and ethical standards, we protect our people and clients from potential AI risks. Our AI Committee's oversight is key in addressing risks to ensure compliance and trust."
a28_4dc6a6fcd31f,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_2e376e7d8106,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_4104148625b6,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_10,Unknown,Positive,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Commitment,Commitment,Negative,needs_review,,"To ensure the responsible adoption of AI, we've strengthened our ethical governance frameworks, focusing in particular on transparency, accountability, and fairness. By aligning our AI Use Policy with stringent legal and ethical standards, we protect our people and clients from potential AI risks. Our AI Committee's oversight is key in addressing risks to ensure compliance and trust."
a28_c3b914851615,Indonet-Annual-Report-2022_pdf/batch_1/rec_1,Commitment,Neutral,Environmental → Energy Efficiency; General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Positive,needs_review,,"With the Renewable Energy Certificate obtained by its subsidiary from PLN, the Company is able to realize its commitment to support the sustainability goals of its customers through the use of sustainable energy."
a28_c06042f4bb7b,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Positive,needs_review,,"In FY2024, we furthered our environmental ambitions with the approval of our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, by the SBTI. Additionally, we completed our Double Materiality Assessment, the first step in complying with the EU Corporate Sustainability Reporting Directive (CSRD)."
a28_8859df5051ae,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Outcome,Outcome,Neutral,needs_review,,"One project reduced CO2e emissions from AI/ML model training by 37% compared to the original cloud region and time schedule, using carbon-aware pipelines to run on a cleaner grid and optimal time of day."
a28_c6f9781e5106,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Outcome,Outcome,Neutral,needs_review,,"One project reduced CO2e emissions from AI/ML model training by 37% compared to the original cloud region and time schedule, using carbon-aware pipelines to run on a cleaner grid and optimal time of day."
a28_1ad140a44726,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,"We collaborated with the Green Software Foundation (GSF) on two initiatives. The first project was Software Carbon Intensity (SCI) scoring for a cloud-based fraud detection service, details of which are here. With the specification now approved as an ISO standard, it paves the way for us to use it with confidence with clients in their software decarbonisation strategies."
