record_id,run_idx,record_idx,timestamp,model,prompt,target,company,ok,text,text_len_chars,text_len_words,language,aspect,esg,tone_pred,sentiment,sentiment_score,labels,reasoning,suggested_tone,suggestion_source,silver_tone_ground_truth,needs_human_review,schema_drift,has_climate_commitment,has_environmental_claims,has_climate_d
r080_004,80,4,2026-04-08T02:57:58.925003Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,vktr_ar_sr_2024_pdf/batch_21,vktr_ar_sr_2024,True,"On August 2022, the Company and PMC entered into a Confidentiality Agreement to analyse the data provided by the other party as deemed necessary in connection with the implementation of the project of retrofit/repowering chasis of fuel motorized buses to battery-based electric motorized bus (the ""Project"").",308,48,en,climate-detection,e,commitment,neutral,0.5,climate-d|climate-commitment|strategy|opportunity,"The text describes a commitment to a project involving the retrofit of buses to electric, indicating a neutral sentiment as it is a future-oriented plan.",commitment,lexical_or_climate_commitment,commitment,False,False,True,False,True
r080_005,80,5,2026-04-08T02:57:58.925003Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,vktr_ar_sr_2024_pdf/batch_21,vktr_ar_sr_2024,True,"On February 16, 2023, the Company signed a Cooperation Agreement with GZXT to produce two wheel electric vehicles and the retrofit is carried out under the Joint Operation and conversion of non-electrical vehicles into battery-based electric motor vehicles whose components will be supplied by the Parties.",306,48,en,climate-detection,e,commitment,neutral,0.5,climate-d|climate-commitment|strategy|opportunity,"The text describes a commitment to producing electric vehicles and retrofitting non-electrical vehicles, indicating a neutral sentiment as it is a future-oriented plan.",commitment,lexical_or_climate_commitment,commitment,False,False,True,False,True
r080_006,80,6,2026-04-08T02:57:58.925003Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,vktr_ar_sr_2024_pdf/batch_21,vktr_ar_sr_2024,True,"On January 23, 2024, the Company and TIFA entered into a Cooperation Agreement to assist the Company customers who require financing facilities in obtaining goods sold by the Company. This Cooperation Agreement is valid for an indefinite period of time, unless terminated with the consent of the Parties.",304,48,en,none,none,none,none,0.0,none,"The text describes a cooperation agreement for financing facilities, which is not related to ESG or climate, indicating no sentiment.",none,label_none,none,False,False,False,False,False
r080_007,80,7,2026-04-08T02:57:58.925003Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,vktr_ar_sr_2024_pdf/batch_21,vktr_ar_sr_2024,True,"On January 26, 2024, PT Sarana Ekomobilitas Indonesia (""SEI""), a Subsidiary, and Bank DKI entered into a Non-Disclosure Agreement regarding the plan to provide credit facilities. This agreement will be in effect continuously from the date of delivery or disclosure of Confidential Information relating to the Project, unless terminated with the consent of the Parties.",368,56,en,none,none,none,none,0.0,none,"The text describes a non-disclosure agreement for credit facilities, which is not related to ESG or climate, indicating no sentiment.",commitment,lexical_or_climate_commitment,none,False,False,False,False,False
r080_008,80,8,2026-04-08T02:57:58.925003Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,vktr_ar_sr_2024_pdf/batch_21,vktr_ar_sr_2024,True,"On January 30, 2024, VSI, a Subsidiary, and GEI entered into a Non-Disclosure Agreement regarding business opportunities for project of Preparation of Environmental Impact Assessment (AMDAL) and Administration of Online Single Submission. The term of this agreement is three (3) years after the date of the execution of this Agreement.",335,51,en,climate-detection,e,commitment,neutral,0.5,climate-d|climate-commitment|strategy|opportunity,"The text describes a commitment to a project involving environmental impact assessment, indicating a neutral sentiment as it is a future-oriented plan.",commitment,lexical_or_climate_commitment,commitment,False,False,True,False,True
r081_000,81,0,2026-04-08T02:58:28.918823Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_english.md,AR SR GTRA 2024___pdf/batch_10,AR SR GTRA 2024,True,"Global dynamics in 2024 remained complex and uncertain, driven by rising geopolitical tensions and disruptions in commodity supply chains. Conflicts in Eastern Europe and the Middle East triggered supply chain instability and price surges across key commodities, prompting central banks around the world to raise benchmark interest rates in an effort to control inflation. Amid these pressures, many developing nations faced a tightening of financial conditions, making cost-efficiency and strategic adaptation essential for business continuity.",545,76,en,climate-detection,e,outcome,negative,-1.0,climate-d|climate-sentiment|climate-s,"Text discusses climate-related disruptions in commodity supply chains and their negative economic impacts, indicating climate risk.",none,fallback_none,outcome,False,False,False,False,True
r081_001,81,1,2026-04-08T02:58:28.918823Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_english.md,AR SR GTRA 2024___pdf/batch_10,AR SR GTRA 2024,True,"Indonesia, however, demonstrated consistent economic resilience, posting 5.03% GDP growth in 2024. This marked the third consecutive year of growth above 5%, supported by robust domestic consumption and a low inflation rate of 1.57%. With a 2025 national growth target of 5.2%, the government is focused on maintaining economic stability while enhancing industrial productivity.",378,57,en,economic resilience,s,outcome,positive,1.0,metrics,"Text highlights positive economic outcomes with GDP growth and low inflation, indicating economic stability and resilience.",commitment,lexical_or_climate_commitment,outcome,False,False,False,False,False
r081_002,81,2,2026-04-08T02:58:28.918823Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_english.md,AR SR GTRA 2024___pdf/batch_10,AR SR GTRA 2024,True,"Within this environment, the transport and warehousing sector stood out with 8.69% growth, driven by increased activity in manufacturing and trade. As a result, logistics and transportation services continued to gain relevance as essential pillars of the national economy.",272,40,en,economic growth,s,outcome,positive,1.0,metrics,"Text reports positive growth in the transport and warehousing sector, contributing to the national economy.",none,fallback_none,outcome,False,False,False,False,False
r081_003,81,3,2026-04-08T02:58:28.918823Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_english.md,AR SR GTRA 2024___pdf/batch_10,AR SR GTRA 2024,True,"Against this backdrop, Grahatrans pursued a clear and deliberate strategy: Achieving Growth Through Improvement. The Company proactively responded to global and domestic uncertainties by diversifying its client base and focusing on sectors less reliant on import-export activities. This strategic shift not only strengthened Grahatrans's operational resilience, but also allowed it to align with broader national growth trends.",427,59,en,strategic adaptation,g,commitment,neutral,0.0,strategy|climate-commitment,"Text describes a strategic commitment to adapt to uncertainties, focusing on resilience and alignment with national trends.",commitment,lexical_or_climate_commitment,commitment,False,False,True,False,False
r081_004,81,4,2026-04-08T02:58:28.918823Z,arcee-ai/trinity-large-preview:free,tone_zero_shot_english.md,AR SR GTRA 2024___pdf/batch_10,AR SR GTRA 2024,True,"By enhancing internal capabilities and improving service efficiencies, Grahatrans is better positioned to meet rising demand, manage external risks, and build a foundation for sustainable expansion in the years ahead.",217,30,en,sustainable expansion,g,commitment,neutral,0.0,strategy|climate-commitment,Text outlines a commitment to sustainable expansion through improved capabilities and efficiencies.,commitment,lexical_or_climate_commitment,commitment,False,False,True,False,False
r084_000,84,0,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,BEST-SR_2024_pdf/batch_11,BEST-SR_2024,True,"As a pioneer among industrial estate developers in Indonesia, BeFa is at the forefront of creating a green and eco-friendly industrial zone. This transformative initiative aims to minimize environmental impact while promoting a sustainable economic model. It includes prioritizing renewable energy sources, implementing waste management systems, and ensuring efficient resource utilization.",390,52,en,climate-detection,e,commitment,neutral,0.0,climate-d|climate-commitment|netzero-reduction|environmental-claims,"The text discusses BeFa's commitment to creating a green and eco-friendly industrial zone, which includes prioritizing renewable energy sources and implementing waste management systems. This is a future-oriented commitment without specific outcomes mentioned.",commitment,lexical_or_climate_commitment,commitment,False,False,True,True,True
r084_001,84,1,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,BEST-SR_2024_pdf/batch_11,BEST-SR_2024,True,"The Company is dedicated to continuous innovation and excellence within the realm of ESG, striving to create spaces that harmoniously blend industry with ecological sustainability.",180,25,en,climate-detection,e,commitment,neutral,0.0,climate-d|climate-commitment|environmental-claims,"The text indicates a commitment to continuous innovation and excellence in ESG, aiming to blend industry with ecological sustainability. This is a future-oriented statement without specific outcomes.",commitment,lexical_or_climate_commitment,commitment,False,False,True,True,True
r084_002,84,2,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,BEST-SR_2024_pdf/batch_11,BEST-SR_2024,True,"In its pursuit of this vision, BeFa is evolving into a Smart Eco-Industrial Park. This initiative focuses on promoting sustainable development through the incorporation of advanced technologies, smart infrastructure, and environmentally friendly practices that benefit both the community and the ecosystem.",306,42,en,climate-detection,e,commitment,neutral,0.0,climate-d|climate-commitment|environmental-claims,"The text describes BeFa's evolution into a Smart Eco-Industrial Park, focusing on sustainable development through advanced technologies and environmentally friendly practices. This is a future-oriented commitment without specific outcomes.",commitment,lexical_or_climate_commitment,commitment,False,False,True,True,True
r084_003,84,3,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,BEST-SR_2024_pdf/batch_11,BEST-SR_2024,True,"BeFa is dedicated to a comprehensive Corporate Social Responsibility (CSR) strategy aimed at creating a balanced synergy between economic performance, social well-being, and environmental sustainability.",203,26,en,climate-detection,e,commitment,neutral,0.0,climate-d|climate-commitment|environmental-claims,"The text indicates a commitment to a comprehensive CSR strategy that aims to balance economic performance, social well-being, and environmental sustainability. This is a future-oriented statement without specific outcomes.",commitment,lexical_or_climate_commitment,commitment,False,False,True,True,True
r084_004,84,4,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,BEST-SR_2024_pdf/batch_11,BEST-SR_2024,True,"As an integral part of BeFa's corporate strategy, CSR initiatives span multiple focus areas, including: Environmental conservation through wastewater treatment and pollution control.",182,24,en,climate-detection,e,commitment,neutral,0.0,climate-d|climate-commitment|environmental-claims,The text mentions CSR initiatives focused on environmental conservation through wastewater treatment and pollution control. This is a future-oriented commitment without specific outcomes.,commitment,lexical_or_climate_commitment,commitment,False,False,True,True,True
r084_005,84,5,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,BEST-SR_2024_pdf/batch_11,BEST-SR_2024,True,Education and workforce training programs aimed at enhancing skills and employability.,86,11,en,climate-detection,e,commitment,neutral,0.0,climate-d|climate-commitment|environmental-claims,The text mentions CSR initiatives focused on education and workforce training programs. This is a future-oriented commitment without specific outcomes.,commitment,lexical_or_climate_commitment,commitment,False,False,True,True,True
r084_006,84,6,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,BEST-SR_2024_pdf/batch_11,BEST-SR_2024,True,Development and enhancement of public infrastructure to support community growth.,81,10,en,climate-detection,e,commitment,neutral,0.0,climate-d|climate-commitment|environmental-claims,The text mentions CSR initiatives focused on the development and enhancement of public infrastructure. This is a future-oriented commitment without specific outcomes.,commitment,lexical_or_climate_commitment,commitment,False,False,True,True,True
r084_007,84,7,2026-04-08T02:59:48.386540Z,arcee-ai/trinity-large-preview:free,tone_chain_of_thought_english.md,BEST-SR_2024_pdf/batch_11,BEST-SR_2024,True,Aid and assistance for communities affected by natural disasters.,65,9,en,climate-detection,e,commitment,neutral,0.0,climate-d|climate-commitment|environmental-claims,The text mentions CSR initiatives focused on aid and assistance for communities affected by natural disasters. This is a future-oriented commitment without specific outcomes.,commitment,lexical_or_climate_commitment,commitment,False,False,True,True,True
